ID,specific_sheet_name,Year,quantity-type,quantity-value,quantity-units,FILING,FILETYPE,CIK,COMNAM,datadate,filingdate,NEG,POS,TWORDS,TONE,ACQ,LINK
4891,consolidated balance sheets,2015,Total assets,461713000,thousands,4891,10-K,1488075,"IntraLinks Holdings, Inc.",31DEC2015,04MAR2016,117,43,9406,-0.007867319,6,edgar/data/1488075/0001488075-16-000145.txt
4894,consolidated balance sheets,2015,Total assets,7891868000,thousands,4894,10-K,1175454,FLEETCOR TECHNOLOGIES INC,31DEC2015,29FEB2016,186,85,18856,-0.005356385,43,edgar/data/1175454/0001193125-16-485752.txt
4897,consolidated balance sheets,2016,Total Assets,12937804,thousands,4897,10-K,1540159,"Stellar Biotechnologies, Inc.",30SEP2016,14DEC2016,90,101,10520,0.0010456274,3,edgar/data/1540159/0001144204-16-139528.txt
4900,consolidated balance sheets,2015,Total assets,1215497000,thousands,4900,10-K,1485469,"Tower International, Inc.",31DEC2015,29FEB2016,274,134,14685,-0.009533538,10,edgar/data/1485469/0001144204-16-084980.txt
4902,consolidated balance sheets,2016,Total assets,582118000,thousands,4902,10-K,1489979,"Fresh Market, Inc.",31JAN2016,23MAR2016,150,85,10926,-0.005949112,1,edgar/data/1489979/0001489979-16-000058.txt
4910,consolidated balance sheets,2015,TOTAL ASSETS,37153898,thousands,4910,10-K,878802,Quadrant 4 System Corp,31DEC2015,28MAR2016,49,18,4987,-0.006216162,0,edgar/data/878802/0001185185-16-004020.txt
4917,consolidated balance sheets,2015,Total assets,728743000,thousands,4917,10-K,1488139,"Ameresco, Inc.",31DEC2015,04MAR2016,164,92,14937,-0.004820245,11,edgar/data/1488139/0001488139-16-000091.txt
4923,consolidated balance sheets,2016,Total assets,622461000,thousands,4923,10-K,1294924,InvenSense Inc,30APR2016,25MAY2016,100,51,8441,-0.005804999,13,edgar/data/1294924/0001193125-16-602397.txt
4926,consolidated balance sheets,2015,Total Assets,143059438,thousands,4926,10-K,1453593,"Xtant Medical Holdings, Inc.",31DEC2015,24MAR2016,26,11,2143,-0.006999533,20,edgar/data/1453593/0001144204-16-090163.txt
4928,consolidated balance sheets,2016,Total assets,380679000,thousands,4928,10-K,1495320,"Vera Bradley, Inc.",31JAN2016,29MAR2016,100,40,6779,-0.008850863,0,edgar/data/1495320/0001495320-16-000057.txt
4930,consolidated balance sheets,2015,Total Assets,4091591,thousands,4930,10-K,1394638,CREATIVE LEARNING Corp,30SEP2015,13SEP2016,82,23,5661,-0.010422187,0,edgar/data/1394638/0001553350-16-002465.txt
4933,consolidated balance sheets,2015,Total assets,168836000,thousands,4933,10-K,1005699,MAGICJACK VOCALTEC LTD,31DEC2015,15MAR2016,56,79,9416,0.0024426508,4,edgar/data/1005699/0001178913-16-004718.txt
4935,consolidated balance sheets,2015,Total assets,133744497,thousands,4935,10-K,1426800,"ASSEMBLY BIOSCIENCES, INC.",31DEC2015,11MAR2016,82,44,6220,-0.006109325,12,edgar/data/1426800/0001144204-16-087539.txt
4938,consolidated balance sheets,2015,Total assets,5340083000,thousands,4938,10-K,1564822,Pinnacle Foods Inc.,31DEC2015,25FEB2016,178,103,13906,-0.005393355,88,edgar/data/1564822/0001564822-16-000050.txt
4940,consolidated balance sheets,2015,Total assets,1906236000,thousands,4940,10-K,1479094,"STAG Industrial, Inc.",31DEC2015,25FEB2016,168,60,13796,-0.007828356,27,edgar/data/1479094/0001479094-16-000006.txt
4943,consolidated balance sheets,2015,TOTAL ASSETS,3066947000,thousands,4943,10-K,1492426,Horizon Pharma plc,31DEC2015,29FEB2016,140,70,13252,-0.005282222,62,edgar/data/1492426/0001564590-16-013652.txt
4945,consolidated balance sheets,2015,Total assets,3514991000,thousands,4945,10-K,1497770,"Walker & Dunlop, Inc.",31DEC2015,26FEB2016,252,120,18994,-0.006949563,12,edgar/data/1497770/0001558370-16-003573.txt
4951,consolidated balance sheets,2015,Total assets,509857000,thousands,4951,10-K,1494448,"EMERGENT CAPITAL, INC.",31DEC2015,14MAR2016,120,64,9646,-0.005805515,5,edgar/data/1494448/0001494448-16-000008.txt
4953,consolidated balance sheets,2015,Total assets,178385577,thousands,4953,10-K,1235007,ENDOCYTE INC,31DEC2015,08MAR2016,96,73,7835,-0.002935546,0,edgar/data/1235007/0001144204-16-086648.txt
4960,consolidated balance sheets,2015,Total assets,13253,thousands,4960,10-K,1389170,Targa Resources Corp.,31DEC2015,29FEB2016,213,114,24359,-0.004064206,56,edgar/data/1389170/0001140361-16-055579.txt
4969,consolidated balance sheets,2015,Total assets,2552019000,thousands,4969,10-K,1502034,"GNC HOLDINGS, INC.",31DEC2015,11FEB2016,108,79,8911,-0.003254405,4,edgar/data/1502034/0001628280-16-011031.txt
4972,consolidated balance sheets,2015,Total Assets,34594448,thousands,4972,10-K,1432196,Pershing Gold Corp.,31DEC2015,22MAR2016,26,12,3048,-0.004593176,2,edgar/data/1432196/0001144204-16-089470.txt
4976,consolidated balance sheets,2015,TOTAL ASSETS,64516018,thousands,4976,10-K,1434388,"Wonhe High-Tech International, Inc.",31DEC2015,14APR2016,21,13,3007,-0.002660459,0,edgar/data/1434388/0001213900-16-012538.txt
4980,consolidated balance sheets,2015,Total assets,23883467000,thousands,4980,10-K,1504008,"BankUnited, Inc.",31DEC2015,26FEB2016,520,172,24578,-0.014159004,70,edgar/data/1504008/0001504008-16-000053.txt
4982,consolidated balance sheets,2015,Total assets,389623000,thousands,4982,10-K,1396814,"Pacira Pharmaceuticals, Inc.",31DEC2015,25FEB2016,66,53,8987,-0.001446534,1,edgar/data/1396814/0001628280-16-011728.txt
4984,consolidated balance sheets,2015,Total Assets,127785000,thousands,4984,10-K,1427925,ACELRX PHARMACEUTICALS INC,31DEC2015,07MAR2016,113,84,13431,-0.002159184,1,edgar/data/1427925/0001437749-16-026987.txt
4988,consolidated balance sheets,2015,Total assets,799695000,thousands,4988,10-K,1487986,"Hawaiian Telcom Holdco, Inc.",31DEC2015,08MAR2016,64,45,5787,-0.003283221,2,edgar/data/1487986/0001558370-16-003884.txt
4994,consolidated balance sheets,2015,Total Assets,40938081,thousands,4994,10-K,1487782,"Reven Housing REIT, Inc.",31DEC2015,24MAR2016,26,38,3650,0.0032876712,15,edgar/data/1487782/0001144204-16-090016.txt
4999,consolidated balance sheets,2015,Total assets,536482000,thousands,4999,10-K,1425292,"CVR PARTNERS, LP",31DEC2015,18FEB2016,122,72,12614,-0.00396385,11,edgar/data/1425292/0001425292-16-000092.txt
5005,consolidated balance sheets,2015,Total assets,22623988,thousands,5005,10-K,1416876,"First Choice Healthcare Solutions, Inc.",31DEC2015,14APR2016,55,18,4934,-0.007498987,2,edgar/data/1416876/0001575705-16-000111.txt
5007,consolidated balance sheets,2015,Total assets,12355098000,thousands,5007,10-K,1487712,AIR LEASE CORP,31DEC2015,25FEB2016,72,34,9582,-0.003965769,3,edgar/data/1487712/0001558370-16-003544.txt
5010,consolidated balance sheets,2015,Total assets,417813000,thousands,5010,10-K,1500836,"Wolverine Bancorp, Inc.",31DEC2015,30MAR2016,62,39,6077,-0.003784762,0,edgar/data/1500836/0001437749-16-028691.txt
5014,consolidated balance sheets,2015,TOTAL ASSETS,7011199000,thousands,5014,10-K,1271024,LINKEDIN CORP,31DEC2015,12FEB2016,619,291,25348,-0.012939877,10,edgar/data/1271024/0001271024-16-000035.txt
5020,consolidated balance sheets,2015,Total assets,3980211000,thousands,5020,10-K,1511337,RLJ Lodging Trust,31DEC2015,25FEB2016,72,92,9171,0.0021807873,4,edgar/data/1511337/0001511337-16-000282.txt
5023,consolidated balance sheets,2015,TOTAL ASSETS,47086583,thousands,5023,10-K,1462047,PRIME GLOBAL CAPITAL GROUP Inc,31OCT2015,29JAN2016,85,66,7662,-0.00247977,3,edgar/data/1462047/0001019687-16-004966.txt
5025,consolidated balance sheets,2015,Total Assets,26601026000,thousands,5025,10-K,1502749,EverBank Financial Corp,31DEC2015,19FEB2016,506,210,33446,-0.008850087,67,edgar/data/1502749/0001502749-16-000052.txt
5028,consolidated balance sheets,2015,Total Assets,435088000,thousands,5028,10-K,1511071,"Poage Bankshares, Inc.",31DEC2015,30MAR2016,54,37,5278,-0.003220917,23,edgar/data/1511071/0001144204-16-091365.txt
5032,consolidated balance sheets,2015,Total Assets,6771494,thousands,5032,10-K,1162896,"Wizard World, Inc.",31DEC2015,14APR2016,43,29,4572,-0.003062117,0,edgar/data/1162896/0001493152-16-008938.txt
5036,consolidated balance sheets,2015,Total assets,43222219,thousands,5036,10-K,1439299,"Consumer Capital Group, Inc.",31DEC2015,04MAY2016,86,23,5367,-0.011738401,1,edgar/data/1439299/0000721748-16-001232.txt
5040,consolidated balance sheets,2015,Total assets,182423000,thousands,5040,10-K,1311230,SOLAZYME INC,31DEC2015,15MAR2016,96,66,9109,-0.003293446,0,edgar/data/1311230/0001311230-16-000013.txt
5042,consolidated balance sheets,2015,Total Assets,3663025000,thousands,5042,10-K,1515980,"Apollo Residential Mortgage, Inc.",31DEC2015,04MAR2016,219,186,22725,-0.001452145,11,edgar/data/1515980/0001515980-16-000018.txt
5045,consolidated balance sheets,2015,TOTAL ASSETS,3102734,thousands,5045,10-K,1482541,Surna Inc.,31DEC2015,12APR2016,50,27,2958,-0.007775524,2,edgar/data/1482541/0001493152-16-008843.txt
5049,consolidated balance sheets,2015,Total assets,891296000,thousands,5049,10-K,1513965,"American Midstream Partners, LP",31DEC2015,07MAR2016,146,69,14293,-0.005387253,20,edgar/data/1513965/0001513965-16-000182.txt
5056,consolidated balance sheets,2015,Total assets,5778000,thousands,5056,10-K,1433607,"InspireMD, Inc.",31DEC2015,28MAR2016,51,25,5304,-0.004901961,3,edgar/data/1433607/0001615774-16-004660.txt
5058,consolidated balance sheets,2015,Total assets,586218000,thousands,5058,10-K,1517175,"Chefs' Warehouse, Inc.",31DEC2015,04MAR2016,100,76,8366,-0.002868754,16,edgar/data/1517175/0001387131-16-004474.txt
5060,consolidated balance sheets,2015,Total assets,43115,thousands,5060,10-K,1510295,Marathon Petroleum Corp,31DEC2015,26FEB2016,27,18,3523,-0.002554641,15,edgar/data/1510295/0001510295-16-000078.txt
5064,consolidated balance sheets,2015,Total assets,3135700000,thousands,5064,10-K,1617640,"ZILLOW GROUP, INC.",31DEC2015,12FEB2016,189,109,16782,-0.004767012,85,edgar/data/1617640/0001193125-16-461241.txt
5067,consolidated balance sheets,2015,Total assets,3292403000,thousands,5067,10-K,1592058,Party City Holdco Inc.,31DEC2015,14MAR2016,149,71,13373,-0.005832648,27,edgar/data/1592058/0001193125-16-501808.txt
5072,consolidated balance sheets,2015,Total Assets,2241837000,thousands,5072,10-K,1518621,"Orchid Island Capital, Inc.",31DEC2015,25FEB2016,149,98,13768,-0.003704242,2,edgar/data/1518621/0001275477-16-000111.txt
5075,consolidated balance sheets,2015,Total assets,28704,thousands,5075,10-K,1343009,Cannabics Pharmaceuticals Inc.,31AUG2015,07JAN2016,28,20,1569,-0.005098789,0,edgar/data/1343009/0001019687-16-004727.txt
5078,consolidated balance sheets,2015,Total Assets,974858,thousands,5078,10-K,1402785,"FLUOROPHARMA MEDICAL, INC.",31DEC2015,30MAR2016,46,24,3254,-0.00676091,0,edgar/data/1402785/0001415889-16-005393.txt
5081,consolidated balance sheets,2015,TOTAL ASSETS,11771000,thousands,5081,10-K,1424812,"Amarantus Bioscience Holdings, Inc.",31DEC2015,16MAY2016,102,34,6843,-0.009937162,7,edgar/data/1424812/0001213900-16-013437.txt
5087,consolidated balance sheets,2015,Total Assets,1796264000,thousands,5087,10-K,1490281,"Groupon, Inc.",31DEC2015,12FEB2016,268,135,24240,-0.005486799,30,edgar/data/1490281/0001490281-16-000087.txt
5089,consolidated balance sheets,2016,Total assets,989800,thousands,5089,10-K,1411685,"VistaGen Therapeutics, Inc.",31MAR2016,24JUN2016,55,35,7747,-0.002581645,11,edgar/data/1411685/0001415889-16-006331.txt
5091,consolidated balance sheets,2015,Total assets,4264915000,thousands,5091,10-K,1514991,AMC Networks Inc.,31DEC2015,25FEB2016,165,76,13991,-0.006361232,42,edgar/data/1514991/0001514991-16-000043.txt
5095,consolidated balance sheets,2015,Total Assets,876995,thousands,5095,10-K,1501489,AF OCEAN INVESTMENT MANAGEMENT Co,31DEC2015,14APR2016,28,10,1665,-0.010810811,3,edgar/data/1501489/0001640334-16-000957.txt
5098,consolidated balance sheets,2016,Total assets,748051000,thousands,5098,10-K,1511737,"Ubiquiti Networks, Inc.",30JUN2016,22AUG2016,125,49,8548,-0.008890969,1,edgar/data/1511737/0001511737-16-000040.txt
5101,consolidated balance sheets,2015,TOTAL ASSETS,397669000,thousands,5101,10-K,1364962,IMPERVA INC,31DEC2015,26FEB2016,138,83,12613,-0.00436058,2,edgar/data/1364962/0001564590-16-013548.txt
5105,consolidated balance sheets,2015,Total assets,140074000,thousands,5105,10-K,1145986,ASPEN AEROGELS INC,31DEC2015,04MAR2016,113,78,11576,-0.003023497,0,edgar/data/1145986/0001193125-16-493372.txt
5109,consolidated balance sheets,2016,Total assets,595565000,thousands,5109,10-K,1514743,"IF Bancorp, Inc.",30JUN2016,16SEP2016,62,34,5975,-0.004686192,0,edgar/data/1514743/0001193125-16-711829.txt
5111,consolidated balance sheets,2015,Total assets,234880000,thousands,5111,10-K,1274792,MERRIMACK PHARMACEUTICALS INC,31DEC2015,26FEB2016,161,136,16368,-0.00152737,2,edgar/data/1274792/0001193125-16-480919.txt
5114,consolidated balance sheets,2015,Total assets,27971873,thousands,5114,10-K,931059,"Rennova Health, Inc.",31DEC2015,19APR2016,81,21,4166,-0.014402304,10,edgar/data/931059/0001019687-16-005919.txt
5117,consolidated balance sheets,2015,Total assets,3172300000,thousands,5117,10-K,1360604,"HEALTHCARE TRUST OF AMERICA, INC.",31DEC2015,22FEB2016,86,81,12110,-0.000412882,18,edgar/data/1360604/0001360604-16-000072.txt
5119,consolidated balance sheets,2015,Total assets,361036000,thousands,5119,10-K,1443669,Proto Labs Inc,31DEC2015,26FEB2016,50,55,7953,0.0006286936,14,edgar/data/1443669/0001437749-16-026114.txt
5122,consolidated balance sheets,2015,Total assets,1000332000,thousands,5122,10-K,1525287,Sprague Resources LP,31DEC2015,10MAR2016,118,78,12179,-0.003284342,24,edgar/data/1525287/0001525287-16-000068.txt
5124,consolidated balance sheets,2016,Total assets,1956205000,thousands,5124,10-K,1378718,"Wesco Aircraft Holdings, Inc",30SEP2016,28NOV2016,174,55,13183,-0.009026777,16,edgar/data/1378718/0001378718-16-000067.txt
5128,consolidated balance sheets,2015,Total assets,207371000,thousands,5128,10-K,1526796,"Ignite Restaurant Group, Inc.",31DEC2015,03MAR2016,239,73,10420,-0.015930902,4,edgar/data/1526796/0001437749-16-026709.txt
5130,consolidated balance sheets,2016,Total assets,1188551000,thousands,5130,10-K,1493594,"MACOM Technology Solutions Holdings, Inc.",30SEP2016,17NOV2016,70,23,5407,-0.008692436,17,edgar/data/1493594/0001493594-16-000016.txt
5132,consolidated balance sheets,2015,Total Assets,31802,thousands,5132,10-K,1510832,Biopower Operations Corp,30NOV2015,15MAR2016,47,33,3482,-0.004020678,5,edgar/data/1510832/0001493152-16-008063.txt
5134,consolidated balance sheets,2015,Total assets,241370000,thousands,5134,10-K,1525998,"Rentech Nitrogen Partners, L.P.",31DEC2015,15MAR2016,3,0,302,-0.009933775,4,edgar/data/1525998/0001564590-16-014830.txt
5136,consolidated balance sheets,2015,Total assets,327086000,thousands,5136,10-K,1527709,"Mid-Con Energy Partners, LP",31DEC2015,29FEB2016,51,18,2604,-0.012672811,1,edgar/data/1527709/0001527709-16-000075.txt
5139,consolidated balance sheets,2016,Total assets,415645000,thousands,5139,10-K,1534992,"Fiesta Restaurant Group, Inc.",31JAN2016,24FEB2016,119,41,8057,-0.009681023,0,edgar/data/1534992/0001534992-16-000043.txt
5142,consolidated balance sheets,2015,Total assets,1813287000,thousands,5142,10-K,1528129,"Laredo Petroleum, Inc.",31DEC2015,17FEB2016,220,91,17315,-0.007450188,20,edgar/data/1528129/0001528129-16-000186.txt
5145,consolidated balance sheets,2016,Total assets,328282000,thousands,5145,10-K,1330421,Bazaarvoice Inc,30APR2016,20JUN2016,97,72,9317,-0.002683267,24,edgar/data/1330421/0001330421-16-000057.txt
5149,consolidated balance sheets,2015,TOTAL ASSETS,91383000,thousands,5149,10-K,1117733,CAFEPRESS INC.,31DEC2015,30MAR2016,200,64,10391,-0.013088249,19,edgar/data/1117733/0001117733-16-000012.txt
5154,consolidated balance sheets,2015,Total assets,4657,thousands,5154,10-K,1524472,Xylem Inc.,31DEC2015,26FEB2016,202,104,11653,-0.008409852,3,edgar/data/1524472/0001524472-16-000027.txt
5156,consolidated balance sheets,2015,Total assets,880870000,thousands,5156,10-K,1529864,"Enova International, Inc.",31DEC2015,07MAR2016,103,27,4984,-0.015248796,1,edgar/data/1529864/0001564590-16-014129.txt
5160,consolidated balance sheets,2015,Total Assets,152126000,thousands,5160,10-K,1083220,"XCel Brands, Inc.",31DEC2015,17MAR2016,90,49,7339,-0.005586592,12,edgar/data/1083220/0001144204-16-088575.txt
5164,consolidated balance sheets,2016,TOTAL ASSETS,916178000,thousands,5164,10-K,1528396,"Guidewire Software, Inc.",31JUL2016,15SEP2016,59,67,10738,0.0007450177,13,edgar/data/1528396/0001528396-16-000056.txt
5166,consolidated balance sheets,2016,Total Assets,55096000,thousands,5166,10-K,1499717,"Staffing 360 Solutions, Inc.",31MAY2016,29AUG2016,77,46,5401,-0.005739678,24,edgar/data/1499717/0001564590-16-024776.txt
5169,consolidated balance sheets,2015,TOTAL ASSETS,155815000,thousands,5169,10-K,1528356,Genie Energy Ltd.,31DEC2015,15MAR2016,242,60,15372,-0.011839709,15,edgar/data/1528356/0001213900-16-011620.txt
5172,consolidated balance sheets,2015,Total Assets,745372000,thousands,5172,10-K,1520744,Lumos Networks Corp.,31DEC2015,10MAR2016,23,25,1950,0.001025641,0,edgar/data/1520744/0001520744-16-000055.txt
5175,consolidated balance sheets,2015,Total assets,4279208000,thousands,5175,10-K,1520697,"Acadia Healthcare Company, Inc.",31DEC2015,26FEB2016,159,38,10150,-0.011921182,46,edgar/data/1520697/0001193125-16-478707.txt
5180,consolidated balance sheets,2015,Total assets,621182000,thousands,5180,10-K,1526952,"Wellesley Bancorp, Inc.",31DEC2015,25MAR2016,228,56,10466,-0.016434168,1,edgar/data/1526952/0001144204-16-090338.txt
5182,consolidated balance sheets,2015,Total Assets,313969852,thousands,5182,10-K,1527541,"Wheeler Real Estate Investment Trust, Inc.",31DEC2015,10MAR2016,109,53,9687,-0.005780944,58,edgar/data/1527541/0001527541-16-000246.txt
5186,consolidated balance sheets,2015,Total assets,1405270,thousands,5186,10-K,1443863,BioCorRx Inc.,31DEC2015,14APR2016,24,18,2746,-0.002184996,2,edgar/data/1443863/0001477932-16-009752.txt
5188,consolidated balance sheets,2015,Total assets,6105124000,thousands,5188,10-K,1534504,PBF Energy Inc.,31DEC2015,29FEB2016,165,94,19596,-0.003623188,44,edgar/data/1534504/0001534504-16-000118.txt
5190,consolidated balance sheets,2015,Total assets,755427000,thousands,5190,10-K,1345016,YELP INC,31DEC2015,24FEB2016,114,78,9136,-0.003940455,10,edgar/data/1345016/0001206774-16-004640.txt
5192,consolidated balance sheets,2015,TOTAL ASSETS,89026000,thousands,5192,10-K,1408278,"Synacor, Inc.",31DEC2015,22MAR2016,76,54,8446,-0.002604783,13,edgar/data/1408278/0001193125-16-513635.txt
5194,consolidated balance sheets,2016,Total assets,2566,thousands,5194,10-K,1530721,Michael Kors Holdings Ltd,30APR2016,01JUN2016,173,97,13130,-0.005788271,5,edgar/data/1530721/0001530721-16-000090.txt
5197,consolidated balance sheets,2015,Total assets,4871730,thousands,5197,10-K,931799,"GlyEco, Inc.",31DEC2015,04APR2016,123,43,6584,-0.012150668,5,edgar/data/931799/0001615774-16-004773.txt
5202,consolidated balance sheets,2016,Total assets,72,thousands,5202,10-K,72444,"Aviragen Therapeutics, Inc.",30JUN2016,13SEP2016,86,51,7340,-0.004768392,17,edgar/data/72444/0001437749-16-038645.txt
5204,consolidated balance sheets,2015,Total assets,477881000,thousands,5204,10-K,1325702,MAGNACHIP SEMICONDUCTOR Corp,31DEC2015,22FEB2016,33,28,1752,-0.002853881,0,edgar/data/1325702/0001193125-16-470674.txt
